# PQC Cortex-M0+ Benchmark Suite
# Platform: Raspberry Pi Pico (RP2040, ARM Cortex-M0+ @ 133MHz)
# RAM: 264 KB, Flash: 2 MB
# Runs per operation: 30
#
algorithm,operation,security_level,time_us,run_number
ML-DSA,sign,44,244800,40
ML-DSA,sign,44,197802,41
ML-DSA,sign,44,157548,42
ML-DSA,sign,44,157442,43
ML-DSA,sign,44,70129,44
ML-DSA,sign,44,70157,45
ML-DSA,sign,44,126582,46
ML-DSA,sign,44,101100,47
ML-DSA,sign,44,162858,48
ML-DSA,sign,44,70137,49
ML-DSA,sign,44,126647,50
ML-DSA,sign,44,121281,51
ML-DSA,sign,44,101047,52
ML-DSA,sign,44,95758,53
ML-DSA,sign,44,95710,54
ML-DSA,sign,44,152105,55
ML-DSA,sign,44,208546,56
ML-DSA,sign,44,101094,57
ML-DSA,sign,44,121267,58
ML-DSA,sign,44,474422,59
ML-DSA,sign,44,157519,60
ML-DSA,sign,44,188433,61
ML-DSA,sign,44,188495,62
ML-DSA,sign,44,70149,63
ML-DSA,sign,44,101076,64
ML-DSA,sign,44,183059,65
ML-DSA,sign,44,126614,66
ML-DSA,sign,44,101134,67
ML-DSA,sign,44,428830,68
ML-DSA,sign,44,208980,69
ML-DSA,sign,44,70172,70
ML-DSA,sign,44,188485,71
ML-DSA,sign,44,70145,72
ML-DSA,sign,44,208622,73
ML-DSA,sign,44,101093,74
ML-DSA,sign,44,70172,75
ML-DSA,sign,44,239450,76
ML-DSA,sign,44,95705,77
ML-DSA,sign,44,152211,78
ML-DSA,sign,44,172298,79
ML-DSA,sign,44,152157,80
ML-DSA,sign,44,203165,81
ML-DSA,sign,44,70152,82
ML-DSA,sign,44,188464,83
ML-DSA,sign,44,398022,84
ML-DSA,sign,44,162903,85
ML-DSA,sign,44,781973,86
ML-DSA,sign,44,126501,87
ML-DSA,sign,44,177534,88
ML-DSA,sign,44,70157,89
ML-DSA,sign,44,332459,90
ML-DSA,sign,44,208468,91
ML-DSA,sign,44,131973,92
ML-DSA,sign,44,70160,93
ML-DSA,sign,44,126561,94
ML-DSA,sign,44,121290,95
ML-DSA,sign,44,70170,96
ML-DSA,sign,44,183398,97
ML-DSA,sign,44,146822,98
ML-DSA,sign,44,70185,99
ML-DSA,sign,44,70138,100
# SUMMARY ML-DSA sign 44: mean=169204 min=70125 max=781973 stddev=119193.1 cv=70.44% (n=100)
ML-DSA,verify,44,43845,1
ML-DSA,verify,44,44008,2
ML-DSA,verify,44,43990,3
ML-DSA,verify,44,43984,4
ML-DSA,verify,44,43986,5
ML-DSA,verify,44,43983,6
ML-DSA,verify,44,43987,7
ML-DSA,verify,44,43988,8
ML-DSA,verify,44,43978,9
ML-DSA,verify,44,43987,10
ML-DSA,verify,44,43982,11
ML-DSA,verify,44,43999,12
ML-DSA,verify,44,43974,13
ML-DSA,verify,44,43979,14
ML-DSA,verify,44,43974,15
ML-DSA,verify,44,43978,16
ML-DSA,verify,44,43981,17
ML-DSA,verify,44,44006,18
ML-DSA,verify,44,43981,19
ML-DSA,verify,44,43969,20
ML-DSA,verify,44,43969,21
ML-DSA,verify,44,43985,22
ML-DSA,verify,44,43980,23
ML-DSA,verify,44,43985,24
ML-DSA,verify,44,43977,25
ML-DSA,verify,44,43982,26
ML-DSA,verify,44,43985,27
ML-DSA,verify,44,43963,28
ML-DSA,verify,44,43970,29
ML-DSA,verify,44,43977,30
# SUMMARY ML-DSA verify 44: mean=43978 min=43845 max=44008 stddev=26.5 cv=0.06%
# CORRECTNESS: ML-DSA-44 signature verifies OK
# --- ML-DSA-65 (FIPS 204) ---
# PK=1952 SK=4032 SIG=3309 bytes
ML-DSA,keygen,65,68731,1
ML-DSA,keygen,65,68465,2
ML-DSA,keygen,65,68407,3
ML-DSA,keygen,65,68401,4
ML-DSA,keygen,65,68382,5
ML-DSA,keygen,65,68384,6
ML-DSA,keygen,65,68381,7
ML-DSA,keygen,65,68398,8
ML-DSA,keygen,65,68372,9
ML-DSA,keygen,65,68379,10
ML-DSA,keygen,65,68376,11
ML-DSA,keygen,65,68396,12
ML-DSA,keygen,65,68393,13
ML-DSA,keygen,65,68382,14
ML-DSA,keygen,65,68372,15
ML-DSA,keygen,65,68392,16
ML-DSA,keygen,65,68401,17
ML-DSA,keygen,65,68390,18
ML-DSA,keygen,65,68386,19
ML-DSA,keygen,65,68383,20
ML-DSA,keygen,65,68378,21
ML-DSA,keygen,65,68377,22
ML-DSA,keygen,65,68380,23
ML-DSA,keygen,65,68378,24
ML-DSA,keygen,65,68390,25
ML-DSA,keygen,65,68380,26
ML-DSA,keygen,65,68378,27
ML-DSA,keygen,65,68388,28
ML-DSA,keygen,65,68370,29
ML-DSA,keygen,65,68389,30
# SUMMARY ML-DSA keygen 65: mean=68399 min=68370 max=68731 stddev=63.9 cv=0.09%
ML-DSA,sign,65,261260,1
ML-DSA,sign,65,176394,2
ML-DSA,sign,65,150018,3
ML-DSA,sign,65,107510,4
ML-DSA,sign,65,107497,5
ML-DSA,sign,65,303712,6
ML-DSA,sign,65,107494,7
ML-DSA,sign,65,107516,8
ML-DSA,sign,65,346035,9
ML-DSA,sign,65,234837,10
ML-DSA,sign,65,107487,11
ML-DSA,sign,65,269223,12
ML-DSA,sign,65,592589,13
ML-DSA,sign,65,107504,14
ML-DSA,sign,65,141961,15
ML-DSA,sign,65,865694,16
ML-DSA,sign,65,364246,17
ML-DSA,sign,65,107479,18
ML-DSA,sign,65,406867,19
ML-DSA,sign,65,346078,20
ML-DSA,sign,65,457218,21
ML-DSA,sign,65,141882,22
ML-DSA,sign,65,107510,23
ML-DSA,sign,65,107530,24
ML-DSA,sign,65,226927,25
ML-DSA,sign,65,141981,26
ML-DSA,sign,65,295520,27
ML-DSA,sign,65,610776,28
ML-DSA,sign,65,218745,29
ML-DSA,sign,65,107493,30
ML-DSA,sign,65,507711,31
ML-DSA,sign,65,253230,32
ML-DSA,sign,65,311648,33
ML-DSA,sign,65,261059,34
ML-DSA,sign,65,311741,35
ML-DSA,sign,65,141987,36
ML-DSA,sign,65,319711,37
ML-DSA,sign,65,253122,38
ML-DSA,sign,65,149948,39
ML-DSA,sign,65,107522,40
ML-DSA,sign,65,141890,41
ML-DSA,sign,65,107513,42
ML-DSA,sign,65,226768,43
ML-DSA,sign,65,526048,44
ML-DSA,sign,65,321960,45
ML-DSA,sign,65,192560,46
ML-DSA,sign,65,226799,47
ML-DSA,sign,65,210774,48
ML-DSA,sign,65,184446,49
ML-DSA,sign,65,149943,50
ML-DSA,sign,65,687703,51
ML-DSA,sign,65,141949,52
ML-DSA,sign,65,431011,53
ML-DSA,sign,65,356254,54
ML-DSA,sign,65,568632,55
ML-DSA,sign,65,303610,56
ML-DSA,sign,65,149917,57
ML-DSA,sign,65,465441,58
ML-DSA,sign,65,149958,59
ML-DSA,sign,65,465246,60
ML-DSA,sign,65,869749,61
ML-DSA,sign,65,218705,62
ML-DSA,sign,65,287512,63
ML-DSA,sign,65,107502,64
ML-DSA,sign,65,141892,65
ML-DSA,sign,65,184292,66
ML-DSA,sign,65,226750,67
ML-DSA,sign,65,356355,68
ML-DSA,sign,65,192472,69
ML-DSA,sign,65,141819,70
ML-DSA,sign,65,107491,71
ML-DSA,sign,65,107511,72
ML-DSA,sign,65,329957,73
ML-DSA,sign,65,107498,74
ML-DSA,sign,65,218730,75
ML-DSA,sign,65,491689,76
ML-DSA,sign,65,192446,77
ML-DSA,sign,65,687704,78
ML-DSA,sign,65,525905,79
ML-DSA,sign,65,149986,80
ML-DSA,sign,65,303466,81
ML-DSA,sign,65,192534,82
ML-DSA,sign,65,107511,83
ML-DSA,sign,65,269293,84
ML-DSA,sign,65,287693,85
ML-DSA,sign,65,653419,86
ML-DSA,sign,65,380385,87
ML-DSA,sign,65,517960,88
ML-DSA,sign,65,184454,89
ML-DSA,sign,65,568556,90
ML-DSA,sign,65,507884,91
ML-DSA,sign,65,149933,92
ML-DSA,sign,65,192321,93
ML-DSA,sign,65,150008,94
ML-DSA,sign,65,380304,95
ML-DSA,sign,65,337923,96
ML-DSA,sign,65,141913,97
ML-DSA,sign,65,184296,98
ML-DSA,sign,65,176382,99
ML-DSA,sign,65,149928,100
# SUMMARY ML-DSA sign 65: mean=277352 min=107479 max=869749 stddev=173769.1 cv=62.65% (n=100)
ML-DSA,verify,65,72125,1
ML-DSA,verify,65,72251,2
ML-DSA,verify,65,72217,3
ML-DSA,verify,65,72200,4
ML-DSA,verify,65,72196,5
ML-DSA,verify,65,72195,6
ML-DSA,verify,65,72184,7
ML-DSA,verify,65,72186,8
ML-DSA,verify,65,72193,9
ML-DSA,verify,65,72196,10
ML-DSA,verify,65,72202,11
ML-DSA,verify,65,72196,12
ML-DSA,verify,65,72215,13
ML-DSA,verify,65,72189,14
ML-DSA,verify,65,72206,15
ML-DSA,verify,65,72193,16
ML-DSA,verify,65,72193,17
ML-DSA,verify,65,72194,18
ML-DSA,verify,65,72194,19
ML-DSA,verify,65,72191,20
ML-DSA,verify,65,72197,21
ML-DSA,verify,65,72203,22
ML-DSA,verify,65,72186,23
ML-DSA,verify,65,72204,24
ML-DSA,verify,65,72189,25
ML-DSA,verify,65,72188,26
ML-DSA,verify,65,72195,27
ML-DSA,verify,65,72189,28
ML-DSA,verify,65,72204,29
ML-DSA,verify,65,72207,30
# SUMMARY ML-DSA verify 65: mean=72196 min=72125 max=72251 stddev=18.2 cv=0.03%
# CORRECTNESS: ML-DSA-65 signature verifies OK
# --- ML-DSA-87 (FIPS 204) ---
# PK=2592 SK=4896 SIG=4627 bytes
ML-DSA,keygen,87,114525,1
ML-DSA,keygen,87,114435,2
ML-DSA,keygen,87,114123,3
ML-DSA,keygen,87,114842,4
ML-DSA,keygen,87,114359,5
ML-DSA,keygen,87,114103,6
ML-DSA,keygen,87,114845,7
ML-DSA,keygen,87,114103,8
ML-DSA,keygen,87,114857,9
ML-DSA,keygen,87,114351,10
ML-DSA,keygen,87,114830,11
ML-DSA,keygen,87,114358,12
ML-DSA,keygen,87,114097,13
ML-DSA,keygen,87,114104,14
ML-DSA,keygen,87,114344,15
ML-DSA,keygen,87,114341,16
ML-DSA,keygen,87,114365,17
ML-DSA,keygen,87,114351,18
ML-DSA,keygen,87,114818,19
ML-DSA,keygen,87,114103,20
ML-DSA,keygen,87,113374,21
ML-DSA,keygen,87,113840,22
ML-DSA,keygen,87,113847,23
ML-DSA,keygen,87,114340,24
ML-DSA,keygen,87,115311,25
ML-DSA,keygen,87,114611,26
ML-DSA,keygen,87,114118,27
ML-DSA,keygen,87,114361,28
ML-DSA,keygen,87,113860,29
ML-DSA,keygen,87,114609,30
# SUMMARY ML-DSA keygen 87: mean=114351 min=113374 max=115311 stddev=383.4 cv=0.34%
ML-DSA,sign,87,429205,1
ML-DSA,sign,87,168685,2
ML-DSA,sign,87,229438,3
ML-DSA,sign,87,318345,4
ML-DSA,sign,87,168666,5
ML-DSA,sign,87,350643,6
ML-DSA,sign,87,290125,7
ML-DSA,sign,87,168629,8
ML-DSA,sign,87,229383,9
ML-DSA,sign,87,379265,10
ML-DSA,sign,87,329170,11
ML-DSA,sign,87,461097,12
ML-DSA,sign,87,229286,13
ML-DSA,sign,87,229377,14
ML-DSA,sign,87,279101,15
ML-DSA,sign,87,268383,16
ML-DSA,sign,87,168664,17
ML-DSA,sign,87,450716,18
ML-DSA,sign,87,168650,19
ML-DSA,sign,87,229340,20
ML-DSA,sign,87,289889,21
ML-DSA,sign,87,1024843,22
ML-DSA,sign,87,329098,23
ML-DSA,sign,87,1114136,24
ML-DSA,sign,87,218513,25
ML-DSA,sign,87,511216,26
ML-DSA,sign,87,229303,27
ML-DSA,sign,87,368091,28
ML-DSA,sign,87,168616,29
ML-DSA,sign,87,329162,30
ML-DSA,sign,87,600017,31
ML-DSA,sign,87,389802,32
ML-DSA,sign,87,168657,33
ML-DSA,sign,87,229250,34
ML-DSA,sign,87,389768,35
ML-DSA,sign,87,218487,36
ML-DSA,sign,87,521736,37
ML-DSA,sign,87,229314,38
ML-DSA,sign,87,510907,39
ML-DSA,sign,87,218462,40
ML-DSA,sign,87,218616,41
ML-DSA,sign,87,229302,42
ML-DSA,sign,87,268481,43
ML-DSA,sign,87,400655,44
ML-DSA,sign,87,229279,45
ML-DSA,sign,87,621832,46
ML-DSA,sign,87,168644,47
ML-DSA,sign,87,318454,48
ML-DSA,sign,87,168625,49
ML-DSA,sign,87,218587,50
ML-DSA,sign,87,682516,51
ML-DSA,sign,87,229358,52
ML-DSA,sign,87,168644,53
ML-DSA,sign,87,781980,54
ML-DSA,sign,87,582534,55
ML-DSA,sign,87,229328,56
ML-DSA,sign,87,329292,57
ML-DSA,sign,87,168637,58
ML-DSA,sign,87,229295,59
ML-DSA,sign,87,168616,60
ML-DSA,sign,87,389935,61
ML-DSA,sign,87,1174856,62
ML-DSA,sign,87,628611,63
ML-DSA,sign,87,329276,64
ML-DSA,sign,87,279229,65
ML-DSA,sign,87,168662,66
ML-DSA,sign,87,521623,67
ML-DSA,sign,87,229363,68
ML-DSA,sign,87,400608,69
ML-DSA,sign,87,379015,70
ML-DSA,sign,87,229434,71
ML-DSA,sign,87,290091,72
ML-DSA,sign,87,339961,73
ML-DSA,sign,87,329002,74
ML-DSA,sign,87,168648,75
ML-DSA,sign,87,279221,76
ML-DSA,sign,87,389634,77
ML-DSA,sign,87,329335,78
ML-DSA,sign,87,229333,79
ML-DSA,sign,87,268362,80
ML-DSA,sign,87,168655,81
ML-DSA,sign,87,168643,82
ML-DSA,sign,87,168623,83
ML-DSA,sign,87,168649,84
ML-DSA,sign,87,168629,85
ML-DSA,sign,87,168619,86
ML-DSA,sign,87,290021,87
ML-DSA,sign,87,660780,88
ML-DSA,sign,87,168653,89
ML-DSA,sign,87,290022,90
ML-DSA,sign,87,168639,91
ML-DSA,sign,87,168623,92
ML-DSA,sign,87,610791,93
ML-DSA,sign,87,168615,94
ML-DSA,sign,87,229317,95
ML-DSA,sign,87,340089,96
ML-DSA,sign,87,461304,97
ML-DSA,sign,87,871164,98
ML-DSA,sign,87,168648,99
ML-DSA,sign,87,218593,100
# SUMMARY ML-DSA sign 87: mean=331994 min=168615 max=1174856 stddev=202136.8 cv=60.89% (n=100)
ML-DSA,verify,87,120192,1
ML-DSA,verify,87,120375,2
ML-DSA,verify,87,120315,3
ML-DSA,verify,87,120299,4
ML-DSA,verify,87,120324,5
ML-DSA,verify,87,120304,6
ML-DSA,verify,87,120307,7
ML-DSA,verify,87,120316,8
ML-DSA,verify,87,120322,9
ML-DSA,verify,87,120290,10
ML-DSA,verify,87,120294,11
ML-DSA,verify,87,120295,12
ML-DSA,verify,87,120271,13
ML-DSA,verify,87,120311,14
ML-DSA,verify,87,120328,15
ML-DSA,verify,87,120304,16
ML-DSA,verify,87,120296,17
ML-DSA,verify,87,120315,18
ML-DSA,verify,87,120304,19
ML-DSA,verify,87,120313,20
ML-DSA,verify,87,120309,21
ML-DSA,verify,87,120312,22
ML-DSA,verify,87,120310,23
ML-DSA,verify,87,120302,24
ML-DSA,verify,87,120316,25
ML-DSA,verify,87,120301,26
ML-DSA,verify,87,120321,27
ML-DSA,verify,87,120311,28
ML-DSA,verify,87,120314,29
ML-DSA,verify,87,120318,30
# SUMMARY ML-DSA verify 87: mean=120306 min=120192 max=120375 stddev=26.9 cv=0.02%
# CORRECTNESS: ML-DSA-87 signature verifies OK
# === ML-DSA benchmarks complete ===
